IAUNAME,SOURCEID,CUEVENTID,FRAMESETID,RA2000,DEC2000,L,B,LAMBDA,ETA,PRIORSEC,UMGPNT,UMGPNTERR,GMRPNT,GMRPNTERR,RMIPNT,RMIPNTERR,IMZPNT,IMZPNTERR,UMGEXT,UMGEXTERR,GMREXT,GMREXTERR,RMIEXT,RMIEXTERR,IMZEXT,IMZEXTERR,MERGEDCLASSSTAT,MERGEDCLASS,PSTAR,PGALAXY,PNOISE,PSATURATED,EBV,AU,AG,AR,AI,AZ,UMJD,UPETROMAG,UPETROMAGERR,UAPERMAG3,UAPERMAG3ERR,UAPERMAG4,UAPERMAG4ERR,UAPERMAG6,UAPERMAG6ERR,UAPERMAGNOAPERCORR3,UAPERMAGNOAPERCORR4,UAPERMAGNOAPERCORR6,UHLCORSMJRADAS,UGAUSIG,UELL,UPA,UERRBITS,UAVERAGECONF,UCLASS,UCLASSSTAT,UPPERRBITS,USEQNUM,UXI,UETA,GMJD,GPETROMAG,GPETROMAGERR,GAPERMAG3,GAPERMAG3ERR,GAPERMAG4,GAPERMAG4ERR,GAPERMAG6,GAPERMAG6ERR,GAPERMAGNOAPERCORR3,GAPERMAGNOAPERCORR4,GAPERMAGNOAPERCORR6,GHLCORSMJRADAS,GGAUSIG,GELL,GPA,GERRBITS,GAVERAGECONF,GCLASS,GCLASSSTAT,GPPERRBITS,GSEQNUM,GXI,GETA,RMJD,RPETROMAG,RPETROMAGERR,RAPERMAG3,RAPERMAG3ERR,RAPERMAG4,RAPERMAG4ERR,RAPERMAG6,RAPERMAG6ERR,RAPERMAGNOAPERCORR3,RAPERMAGNOAPERCORR4,RAPERMAGNOAPERCORR6,RHLCORSMJRADAS,RGAUSIG,RELL,RPA,RERRBITS,RAVERAGECONF,RCLASS,RCLASSSTAT,RPPERRBITS,RSEQNUM,RXI,RETA,IMJD,IPETROMAG,IPETROMAGERR,IAPERMAG3,IAPERMAG3ERR,IAPERMAG4,IAPERMAG4ERR,IAPERMAG6,IAPERMAG6ERR,IAPERMAGNOAPERCORR3,IAPERMAGNOAPERCORR4,IAPERMAGNOAPERCORR6,IHLCORSMJRADAS,IGAUSIG,IELL,IPA,IERRBITS,IAVERAGECONF,ICLASS,ICLASSSTAT,IPPERRBITS,ISEQNUM,IXI,IETA,ZMJD,ZPETROMAG,ZPETROMAGERR,ZAPERMAG3,ZAPERMAG3ERR,ZAPERMAG4,ZAPERMAG4ERR,ZAPERMAG6,ZAPERMAG6ERR,ZAPERMAGNOAPERCORR3,ZAPERMAGNOAPERCORR4,ZAPERMAGNOAPERCORR6,ZHLCORSMJRADAS,ZGAUSIG,ZELL,ZPA,ZERRBITS,ZAVERAGECONF,ZCLASS,ZCLASSSTAT,ZPPERRBITS,ZSEQNUM,ZXI,ZETA,PRIMARY_SOURCE
VST-ATLAS J033343.57-274207.31,730230316070,22911,730144543047,53.431530196542795,-27.7020297725847,223.46505022503175,-54.14595846899366,-41.483683105314746,-174.14448457707977,0,1.0899258,0.0038038988,0.54598904,0.0010860973,0.10923576,0.0010751681,0.07951927,0.0017418286,1.0718307,0.0038038988,0.6543484,0.0010860973,0.14527893,0.0010751681,0.09376812,0.0017418286,0.78039145,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.0072927913,0.03759434,0.027661556,0.020062469,0.015212762,0.010786038,,15.7438545,0.0038377673,15.72277,0.003712037,15.724518,0.003411713,15.72277,0.0035068835,16.18492,15.957322,15.77558,0.36188048,4.9546647,0.02078271,114.02639,0,103.59309,-1,-0.1195336,,30,0.0,0.0,,14.561308,7.05949E-4,14.632844,8.3091884E-4,14.630412,7.4894726E-4,14.620103,6.9261744E-4,15.113089,14.881315,14.674521,0.5782683,5.618043,0.011210561,101.28284,0,50.975456,-1,0.7776088,4194448,158,-0.0514183,0.14356922,,14.088979,6.828607E-4,14.086855,6.9941493E-4,14.099935,6.5761176E-4,14.110813,6.292311E-4,14.45874,14.313419,14.154025,0.4694389,6.662709,0.10411757,78.169624,0,50.925117,-1,-1.6321096,4194432,215,-0.03988635,0.28651315,,13.94355,8.190894E-4,13.977619,8.165815E-4,13.975653,7.701239E-4,13.970677,7.4476947E-4,14.313461,14.16954,14.006292,0.46117315,6.5118146,0.069898784,75.5468,0,51.516212,-1,0.34460983,4194432,248,-0.12293053,0.2550532,,13.888685,0.001672834,13.8981,0.0015385583,13.887239,0.0014811035,13.87691,0.001578047,14.219693,14.07547,13.915638,0.3920574,5.1478705,0.052286446,95.952255,0,53.242687,-1,1.7633766,4194432,111,-0.09289996,0.32116213,1
VST-ATLAS J033217.42-273328.00,730230317384,22911,730144543049,53.0726007596298,-27.55777861385796,223.13715502089647,-54.43803039244293,-41.26802315540931,-174.51046855151952,0,1.2569408,0.006396101,0.73549557,0.0015339815,0.22616386,0.0014157132,0.27508545,0.0020891551,1.2765121,0.006396101,0.8206701,0.0015339815,0.26793766,0.0014157132,0.29419327,0.0020891551,-0.5520276,-1,0.99981904,9.524265E-6,1.7143675E-4,0.0,0.009684123,0.049921658,0.03673188,0.026641022,0.02020108,0.014322818,,16.86227,0.008157573,16.799477,0.0062824646,16.822226,0.0060066436,16.830013,0.0070497217,17.277725,17.064156,16.887125,0.3134073,4.289788,0.045957863,9.746948,0,49.95011,0,-4.1143355,4194432,11,0.0,0.0,,15.533515,0.0010891256,15.542536,0.0012003108,15.537693,0.0010898575,15.535269,0.0010322531,16.001213,15.777887,15.580512,0.5202792,6.12239,0.050870538,81.49632,0,49.856262,-1,1.2127502,4194432,41,-0.075207636,0.04804581,,14.7828045,9.398879E-4,14.80704,9.5517194E-4,14.796877,8.902336E-4,14.789729,8.666295E-4,15.180543,15.0063715,14.831713,0.53109056,6.0008473,0.060967326,69.86615,0,52.19628,-1,1.1998825,4194432,45,-0.053867307,0.019243078,,14.566547,0.0010939973,14.580876,0.0010449357,14.580865,9.934867E-4,14.575443,9.88985E-4,14.912605,14.774334,14.614817,0.4541485,5.8772492,0.09152788,76.22089,0,102.73232,-1,-0.04736711,,58,-0.09146791,0.046528034,,14.345535,0.0020771187,14.305791,0.0018090548,14.315966,0.0017900304,14.315959,0.0020268222,14.618412,14.501342,14.354683,0.35038853,4.6185565,0.065439165,94.80212,0,53.092518,-1,-0.8158662,4194432,29,-0.056844328,0.010297097,1
VST-ATLAS J033218.64-271901.10,730230317446,22911,730144543049,53.07767622134571,-27.31697156488554,222.72968488374693,-54.39569841407622,-41.38196209937075,-174.79302624023322,730144543053,1.3226404,0.0053541036,0.5795374,0.0013109515,,,,,1.3422089,0.0053541036,0.6647129,0.0013109515,,,,,1.8790449,-1,0.9967527,0.0030763976,1.7091098E-4,0.0,0.0068249884,0.035182815,0.02588718,0.018775543,0.014236925,0.010094157,,16.486506,0.006372613,16.51899,0.005260524,16.500679,0.004859217,16.475727,0.0053233705,16.997236,16.742609,16.532839,0.5076397,4.77165,0.046459556,168.52548,0,50.560253,1,5.56162,4194432,73,0.0,0.0,,15.188352,8.928015E-4,15.196349,9.966511E-4,15.199283,9.065378E-4,15.199473,8.507564E-4,15.655027,15.439477,15.244717,0.507999,6.4378333,0.0480659,65.08531,0,48.32164,-1,-0.61463445,4194432,403,0.3189841,0.004853738,,14.617571,8.4756955E-4,14.616812,8.516341E-4,14.625343,7.9933635E-4,14.630504,7.759308E-4,14.9903145,14.834838,14.672487,0.45506898,6.1698055,0.07123923,70.05397,0,48.259975,-1,-1.2616377,4194432,481,0.030371614,0.041727033,,,,,,,,,,,,,,,,,,,,,,,,,,14.382192,0.0020765911,14.3794565,0.0018188246,14.372563,0.0017836125,14.359232,0.002000185,14.692078,14.55794,14.397956,0.4277147,4.916345,0.056438863,60.71473,0,50.272232,-1,1.1309586,4194432,275,0.15551868,-0.023063596,0
VST-ATLAS J033413.46-274911.51,730230316678,22911,730144543048,53.55609558871589,-27.81986400479325,223.69218790533017,-54.054872770401026,-41.52633954663624,-173.93669480619238,0,1.2061119,0.0055107824,0.5655632,0.0014512142,0.2192316,0.0014067965,0.18615818,0.0021940933,1.1589804,0.0055107824,0.6956482,0.0014512142,0.24624538,0.0014067965,0.18415737,0.0021940933,-2.4151077,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.007785622,0.040134884,0.029530864,0.021418246,0.016240807,0.011514935,,16.584179,0.006588894,16.517385,0.0053967824,16.536741,0.005128964,16.562252,0.005903697,16.965248,16.759645,16.607235,0.24472299,4.094058,0.03558868,39.422848,0,45.399925,-1,-3.8462133,4194432,5,0.0,0.0,,15.321852,9.840255E-4,15.311274,0.001115107,15.313905,0.0010080895,15.318282,9.4386225E-4,15.806268,15.576726,15.372547,0.46510777,6.2739644,0.061297834,73.83642,0,48.210026,-1,-0.7720081,4194432,14,-0.032468494,0.14414744,,14.717427,9.028952E-4,14.74571,9.2874054E-4,14.734279,8.664694E-4,14.729607,8.3668047E-4,15.11062,14.942343,14.76978,0.5549341,6.0864973,0.06773019,66.64039,0,48.314384,-1,3.4518285,4194432,16,-0.025944136,0.0030861164,,14.525023,0.0010593088,14.526479,0.0010566539,14.5279665,0.0010021932,14.526631,9.925619E-4,14.864374,14.723568,14.565569,0.38662246,5.4655614,0.036090493,99.960526,0,50.10176,-1,-1.7633729,4194432,19,-0.05562173,0.14581646,,14.400086,0.0021433514,14.340321,0.0019228958,14.349221,0.0018840892,14.358468,0.0021095197,14.680217,14.550771,14.406194,0.17847846,4.6583376,0.064860344,123.77321,0,50.23994,-1,-2.2140074,4194432,12,-0.109772295,-0.028605772,1
VST-ATLAS J033356.62-273444.95,730230316748,22911,730144543048,53.48590708147009,-27.579152558338937,223.2706209011342,-54.07940464019916,-41.583356899523295,-174.26005521459516,730144543048,1.7032461,0.006119682,0.73799324,0.001243241,0.2331934,0.0011302871,0.20476627,0.0017365607,1.6561146,0.006119682,0.86807823,0.001243241,0.26020718,0.0011302871,0.20276546,0.0017365607,-0.21143633,-1,0.99981904,1.7143675E-4,9.524265E-6,0.0,0.008618024,0.044425916,0.032688167,0.023708183,0.017977199,0.0127460575,,16.64688,0.0078186095,16.677168,0.006039644,16.655169,0.0056474865,16.640041,0.0064563085,17.12503,16.878073,16.685024,0.47981623,4.478835,0.068715334,25.517838,0,52.378593,1,3.0499475,4194432,75,0.0,0.0,,14.972306,8.6919736E-4,14.973922,9.865111E-4,14.978072,8.915641E-4,14.981359,8.2951074E-4,15.468916,15.240893,15.035624,0.46553308,6.7717524,0.039060354,83.64867,0,51.315407,-1,-1.3283906,4194432,332,0.06743315,6.3825824E-4,,14.225442,7.424098E-4,14.235929,7.566003E-4,14.245104,7.109044E-4,14.251488,6.8106665E-4,14.600838,14.453168,14.291661,0.48649472,6.7147746,0.09894717,83.62255,0,51.42798,-1,-3.2407048,4194432,453,0.059570305,-0.07659486,,13.975752,8.2706584E-4,14.002735,8.397052E-4,13.99941,7.9128076E-4,13.995893,7.6633523E-4,14.340631,14.195011,14.03483,0.48303497,6.185761,0.088982284,87.227036,0,51.93979,-1,1.4231595,4194432,467,0.06757795,-0.16639116,,13.796597,0.0016313462,13.797969,0.0015200456,13.787712,0.0014564969,13.777825,0.0015322521,14.137865,13.989262,13.825551,0.3750881,5.2696137,0.055116177,96.69465,0,52.223103,-1,0.90646785,4194432,237,0.01116386,-0.09482667,1
VST-ATLAS J033259.96-272922.98,730230318136,22911,730144543050,53.24983219426254,-27.48971608899379,223.06376780755903,-54.27217924774062,-41.438905893752995,-174.4950065991806,0,1.0495329,0.0051159575,0.5429535,0.0014761776,0.15024948,0.0014559323,0.10287857,0.0023381398,1.0334291,0.0051159575,0.642169,0.0014761776,0.17392921,0.0014559323,0.1296854,0.0023381398,1.109827,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.0068553872,0.035339523,0.026002483,0.01885917,0.014300338,0.010139118,,16.369314,0.005818041,16.365952,0.004991229,16.363504,0.00465029,16.352072,0.0050763413,16.820513,16.59121,16.403624,0.37717968,4.7018614,0.030183315,31.964245,0,103.622185,-1,1.0975206,,26,0.0,0.0,,15.301723,0.0010315125,15.316419,0.0011227871,15.315518,0.0010180951,15.313634,9.581551E-4,15.787084,15.562722,15.362238,0.56050223,6.8062434,0.08250171,71.07619,0,101.95439,-1,0.7565181,,111,0.037007887,0.026322145,,14.762114,9.4715535E-4,14.773465,9.5835765E-4,14.773872,8.988409E-4,14.773356,8.7663525E-4,15.144915,14.9850445,14.818535,0.4909728,4.684712,0.03863436,74.95092,0,103.629196,-1,-1.0162917,16,162,-0.022024134,0.00867963,,14.61884,0.0011358073,14.623216,0.0010960335,14.622744,0.0010416888,14.622154,0.0010474756,14.970985,14.827449,14.667579,0.45887282,4.406508,0.036752403,105.843544,0,102.47267,-1,0.19400293,16,184,-0.055109657,0.04278605,,14.538899,0.00242446,14.520337,0.002065335,14.516865,0.0020312902,14.514738,0.0023206398,14.8413,14.705607,14.5537615,0.40374416,4.8964024,0.06374371,109.99507,0,102.60172,-1,0.9302418,,81,0.017326847,-0.009795107,1
VST-ATLAS J033301.01-272914.72,730230318139,22911,730144543050,53.25421390260489,-27.487421660629284,223.06093192560257,-54.26798033685924,-41.44341252070896,-174.49534325128928,0,0.88121986,0.0028205744,0.41087627,9.2848757E-4,0.1058712,9.558263E-4,0.06286621,0.0015382789,0.8651161,0.0028205744,0.5100918,9.2848757E-4,0.12955093,9.558263E-4,0.089673996,0.0015382789,1.5966808,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.0068032355,0.03507068,0.025804672,0.0187157,0.014191549,0.010061985,,15.165472,0.0026217932,15.146845,0.0027352674,15.145844,0.0024941438,15.144673,0.0024716328,15.601406,15.3735485,15.196226,0.35811323,5.2693486,0.043176115,115.742065,0,102.57204,-1,0.12338141,,29,0.0,0.0,,14.233824,6.032659E-4,14.265625,6.8844185E-4,14.262728,6.2158774E-4,14.261132,5.7395274E-4,14.73629,14.509932,14.309736,0.6047414,7.6367397,0.11261624,76.49021,0,101.60374,-1,0.961699,,114,0.042422052,0.026876867,,14.118354,6.871988E-4,13.854749,6.2300643E-4,13.854991,5.811572E-4,13.854145,5.509192E-4,14.226198,14.066163,13.899323,0.0,4.843034,0.039857864,80.65594,0,103.53911,-1,0.017450066,16,166,-0.0069101853,0.010057249,,13.684827,7.0158124E-4,13.748878,7.2489097E-4,13.74799,6.8318326E-4,13.746809,6.593448E-4,14.096647,13.952695,13.792233,0.5556344,4.9945154,0.042009294,91.67685,0,102.72673,-1,0.8411157,16,190,-0.05819218,0.041000396,,13.679399,0.0015088455,13.686011,0.0013567738,13.682587,0.001304648,13.680927,0.00136603,14.006973,13.871329,13.719951,0.43472254,5.547632,0.064248204,81.837074,0,102.64949,-1,1.005708,,84,0.025320845,-0.0025896246,1
VST-ATLAS J033208.07-272834.08,730230317398,22911,730144543049,53.03363630691707,-27.476131981202013,222.9892041285106,-54.45948591425928,-41.27461846983094,-174.62810227403716,0,2.1731968,0.014435467,1.1108065,0.0018332747,0.39716625,0.0014379043,0.25920582,0.002034292,2.192768,0.014435467,1.195981,0.0018332747,0.43894005,0.0014379043,0.27831364,0.002034292,0.13231316,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009036037,0.046580773,0.034273688,0.024858138,0.018849174,0.013364298,,18.262403,0.026466135,18.234512,0.014354283,18.23009,0.014426708,18.227749,0.020083856,18.71276,18.472021,18.28486,0.40594077,3.8749995,0.057942748,171.50833,0,100.82827,-1,0.9995827,,25,0.0,0.0,,16.068745,0.0014316919,16.061316,0.0015288146,16.061405,0.0013965343,16.061316,0.0013511382,16.519993,16.3016,16.106558,0.48605713,5.7823486,0.045511603,79.273766,0,99.936745,-1,0.36087486,,176,-0.09071145,-0.088015236,,14.941663,0.001027743,14.950509,0.0010117423,14.949506,9.4820553E-4,14.948245,9.3164085E-4,15.324012,15.159,14.990229,0.48993286,5.9802513,0.053991973,66.017624,0,100.22532,-1,-0.14817423,,212,-0.08428637,-0.05172333,,14.543622,0.0010635387,14.553343,0.0010217369,14.555091,9.717438E-4,14.551394,9.658365E-4,14.885072,14.74856,14.590768,0.43423226,5.761518,0.05625975,77.44081,0,98.578926,-1,-1.1173774,,243,-0.096140146,-0.10668293,,14.311515,0.00202868,14.294137,0.0017590901,14.294322,0.0017280241,14.289784,0.0019359541,14.606758,14.479698,14.328508,0.3873022,4.8676496,0.05407071,98.85544,0,97.170845,-1,-0.13168105,,123,-0.06694783,-0.044571344,1
VST-ATLAS J033232.91-272405.62,730230317421,22911,730144543049,53.13711498591883,-27.401560402831176,222.88749717121826,-54.357059607940734,-41.39037489069286,-174.66060154524232,0,1.2378445,0.0040308875,0.5021076,0.0010744972,0.21275711,0.001051063,0.12025452,0.0016224098,1.2574129,0.0040308875,0.58728313,0.0010744972,0.2545309,0.001051063,0.13936234,0.0016224098,0.83855027,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.0075376304,0.038856488,0.028590232,0.02073602,0.015723497,0.011148155,,15.935661,0.004290257,15.907797,0.0039489507,15.911993,0.003640548,15.911845,0.0038277782,16.386044,16.153925,15.968957,0.39150894,4.8634977,0.04186666,171.38048,0,100.01491,-1,0.5668401,,48,0.0,0.0,,14.646708,7.223774E-4,14.669952,8.086043E-4,14.669246,7.331396E-4,14.668812,6.81907E-4,15.128631,14.90944,14.714055,0.57492536,7.1526318,0.10465199,75.60011,0,101.38049,-1,0.12743908,,308,0.31516838,-0.0391635,,14.1334715,7.0175034E-4,14.167845,7.07604E-4,14.165108,6.590023E-4,14.161831,6.286242E-4,14.5413475,14.374602,14.2038145,0.5545561,7.145273,0.11733985,77.43395,0,102.63939,-1,-0.39106828,,360,0.16341563,-0.004937664,,13.926485,7.8895775E-4,13.955088,7.771937E-4,13.9512,7.3343044E-4,13.9472685,7.103948E-4,14.286817,14.144668,13.986642,0.493354,6.481999,0.10918146,76.93265,0,102.88021,-1,1.4290118,,406,0.2860342,0.038176786,,13.83364,0.0016252933,13.834833,0.0014241431,13.833802,0.0013818267,13.830138,0.0014808358,14.147454,14.019178,13.868862,0.42052576,5.3365216,0.050587058,75.78984,0,105.82578,-1,0.19435844,,202,0.1797356,-0.058542054,1
VST-ATLAS J033313.35-272315.66,730230318778,22911,730144543051,53.30562965840548,-27.387682298570734,222.90477673235017,-54.207139154084274,-41.529743075280635,-174.58565771830638,0,2.1731415,0.014687235,1.0888128,0.0018976554,0.40246964,0.0014836713,0.27998638,0.0021048628,2.1615639,0.014687235,1.2029076,0.0018976554,0.41500187,0.0014836713,0.29005527,0.0021048628,-1.7399658,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.007248467,0.037365846,0.027493434,0.01994053,0.015120301,0.010720482,,18.21154,0.026019925,18.215397,0.014600972,18.213528,0.014703304,18.199556,0.020293837,18.684776,18.44805,18.252352,0.37323686,3.8601377,0.057694852,1.5134125,0,98.631256,-1,0.10405458,,49,0.0,0.0,,16.062191,0.0014866098,16.042255,0.0015894915,16.043884,0.0014483363,16.049707,0.0014023808,16.523212,16.298656,16.100859,0.4148685,5.8257275,0.015464127,84.81268,0,99.5195,-1,-1.040144,,226,0.02493627,0.023152962,,14.941418,0.0010501776,14.953443,0.0010366354,14.95463,9.7329693E-4,14.953442,9.516671E-4,15.320305,15.161535,14.99455,0.49703503,6.1808887,0.0619359,71.199646,0,99.159096,-1,-0.09246825,,314,0.026149463,0.0026625656,,14.554717,0.001087997,14.550973,0.0010614459,14.556938,0.0010056469,14.563293,9.933178E-4,14.905303,14.762817,14.602451,0.39737606,5.8475823,0.07894415,69.75195,0,98.12525,-1,-1.2631599,,342,-0.031512417,-0.14450549,,14.302662,0.002070812,14.270987,0.0018176304,14.274809,0.0017688392,14.273729,0.0019450014,14.615248,14.478875,14.325613,0.33019006,5.0957527,0.060491443,74.692406,0,99.42353,-1,-0.93016696,,152,0.05880341,-0.09213385,1
VST-ATLAS J033238.22-273053.92,730230318125,22911,730144543050,53.159257895904595,-27.514977194455124,223.0850032504757,-54.35547974430509,-41.35593438272653,-174.5142396879127,0,1.7486839,0.008340967,0.84804726,0.0015521555,0.2663746,0.00136154,0.18508911,0.0020469604,1.7325802,0.008340967,0.94726276,0.0015521555,0.29005432,0.00136154,0.2118969,0.0020469604,-2.0248694,-1,0.99981904,9.524265E-6,1.7143675E-4,0.0,0.0089312075,0.046040375,0.03387607,0.024569752,0.018630499,0.013209255,,17.360415,0.0114802215,17.3168,0.008247204,17.339764,0.00807248,17.341904,0.010048967,17.77136,17.567469,17.393457,0.2651287,4.0023894,0.034544706,22.81218,0,52.835117,0,-5.090427,4194432,15,0.0,0.0,,15.568344,0.0011320029,15.568115,0.0012471358,15.5672,0.0011322108,15.565601,0.0010729067,16.03878,15.814404,15.614205,0.5004366,6.0495477,0.02833867,71.68771,0,92.28735,-1,0.24963169,4194304,72,-0.014274286,-0.069570035,,14.707514,9.3276915E-4,14.720068,9.24034E-4,14.718033,8.6508866E-4,14.718169,8.411957E-4,15.091517,14.929205,14.763348,0.5265407,6.337745,0.090048075,75.33376,0,100.47752,-1,1.1645298,,108,-0.12677357,-0.07204329,,14.457492,0.0010408635,14.453693,9.999762E-4,14.458529,9.506191E-4,14.461341,9.4720273E-4,14.801463,14.663235,14.506765,0.46100897,5.799193,0.09876764,81.24284,0,96.17352,-1,-0.7674486,4194304,127,0.0385121,-0.008555068,,14.291962,0.0020472142,14.268604,0.0017860837,14.269969,0.001745151,14.272482,0.0019355168,14.589566,14.458712,14.311505,0.3723547,4.961412,0.07582039,76.274124,0,97.30039,-1,-0.7658145,,51,-0.014986785,-0.06307692,1
VST-ATLAS J033356.61-273444.92,730230319343,22911,730144543052,53.485865722143224,-27.579144069040318,223.27059686732937,-54.07943952863342,-41.58332834937431,-174.2600879865842,730144543048,1.5806732,0.0058011697,0.7158737,0.0012539766,0.28533363,0.0011368925,0.213583,0.0017200791,1.5603285,0.0058011697,0.83678436,0.0012539766,0.30653,0.0011368925,0.21719646,0.0017200791,0.32525283,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008618219,0.044426918,0.032688905,0.02370872,0.017977605,0.012746345,,16.632332,0.0069366246,16.569439,0.0057161152,16.5888,0.0054263137,16.60964,0.0061880965,17.03588,16.827593,16.66002,0.1841455,4.2599034,0.025261581,47.28966,0,56.274536,-1,-4.7876477,4194432,3,0.0,0.0,,14.978629,8.723343E-4,14.988766,9.897447E-4,14.986776,8.939265E-4,14.982088,8.317634E-4,15.475551,15.245916,15.039318,0.5630399,6.696512,0.08653337,79.92256,0,53.394073,-1,1.4530231,4194432,6,0.05293549,-0.08509245,,14.183254,6.985197E-4,14.272892,7.699758E-4,14.2639675,7.1705645E-4,14.255436,6.8217114E-4,14.638766,14.472166,14.297246,0.6174705,5.082909,0.021879613,54.728065,0,50.42099,-1,4.132582,4194448,6,0.043430254,-0.10886391,,13.970616,8.3047297E-4,13.987558,8.364578E-4,13.989302,7.890854E-4,13.989758,7.6469773E-4,14.332236,14.188999,14.030301,0.44613898,6.28519,0.06457126,91.828156,0,53.33082,-1,-0.5594112,4194432,18,0.07729576,0.0135614155,,13.808031,0.0016293396,13.773975,0.0015030005,13.780699,0.0014498387,13.788356,0.0015393612,14.11504,13.980442,13.833391,0.28177708,5.0207467,0.03277433,72.85971,0,52.37772,-1,-0.89486593,4194432,5,-0.010103053,-0.05643411,0
VST-ATLAS J033407.29-272349.43,730230319370,22911,730144543052,53.530395553716524,-27.39706363437421,222.97502201606306,-54.01164461324545,-41.702587760674845,-174.45163979191702,0,1.2499542,0.0046126274,0.60307026,0.0012141252,0.22887516,0.0011464715,0.15823746,0.0017934102,1.2296095,0.0046126274,0.7239809,0.0012141252,0.25007153,0.0011464715,0.16185093,0.0017934102,-0.8030825,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008907562,0.045918483,0.033786383,0.024504703,0.018581174,0.013174284,,16.16361,0.0050508734,16.14308,0.0045152293,16.139912,0.004179821,16.144669,0.0044665765,16.60952,16.378704,16.19505,0.32317102,4.748084,0.026020586,171.42133,0,100.65201,-1,-0.3924333,,30,0.0,0.0,,14.885333,8.493918E-4,14.893126,9.428872E-4,14.895082,8.528811E-4,14.896232,7.9428114E-4,15.37991,15.1542225,14.953462,0.5768203,7.392832,0.11684865,105.79122,0,100.30502,-1,-0.6908184,,190,-0.06931522,-0.01958074,,14.492133,8.414262E-4,14.290055,7.6489453E-4,14.289946,7.1524805E-4,14.289759,6.8319705E-4,14.65593,14.498144,14.331569,0.1828148,5.0164127,0.040765166,86.11635,0,100.469025,-1,-0.22645244,16,306,-0.1578355,-0.08092379,,14.17734,9.151853E-4,14.06118,8.5401005E-4,14.059556,8.045978E-4,14.057487,7.7986706E-4,14.405858,14.259254,14.09803,0.22550254,4.8286633,0.03936231,103.47963,0,101.117035,-1,0.27996618,16,329,-0.16734964,-0.032324594,,13.910832,0.0017506987,13.902943,0.0015770183,13.901313,0.0015179854,13.900331,0.0016166267,14.244007,14.101056,13.945366,0.3522478,5.343974,0.053732872,94.953964,0,102.17844,-1,-0.24658601,,145,-0.13315335,-0.064610876,1
VST-ATLAS J033413.14-272246.18,730230319378,22911,730144543052,53.5547514704864,-27.379495236406967,222.9514303255999,-53.9874778490885,-41.729883047055154,-174.45913399373302,0,0.9085102,0.0039227204,0.41429615,0.0012594168,0.15454102,0.001278421,0.10588646,0.0020861875,0.8881655,0.0039227204,0.5352068,0.0012594168,0.17573738,0.001278421,0.10949993,0.0020861875,-0.70776695,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009425544,0.048588682,0.03575109,0.02592967,0.019661685,0.01394038,,15.82165,0.004000705,15.804031,0.0038076488,15.801245,0.003500473,15.804569,0.0036191382,16.270472,16.040037,15.85495,0.3348485,4.923342,0.024245203,154.53876,0,98.98142,-1,0.66634256,,38,0.0,0.0,,14.916467,8.378407E-4,14.895521,9.4315835E-4,14.896493,8.5273414E-4,14.897188,7.939627E-4,15.382306,15.155633,14.954418,0.4575117,5.341737,0.008987367,88.731964,0,99.79982,-1,-0.82245684,16,214,-0.1206287,-0.06378945,,14.457926,8.312645E-4,14.481225,8.3461555E-4,14.479949,7.808028E-4,14.480364,7.500507E-4,14.847099,14.688148,14.522174,0.53700656,6.7523155,0.105623245,73.29145,0,100.35374,-1,0.38279697,,344,-0.19007829,-0.099574424,,14.308344,9.950267E-4,14.326684,9.6838904E-4,14.327181,9.1523037E-4,14.324307,8.964541E-4,14.671362,14.526879,14.364851,0.46475905,6.2541533,0.08425069,78.91814,0,101.577484,-1,-0.1811058,,375,-0.11382267,-0.06589007,,14.242857,0.0021098917,14.220798,0.0018478098,14.223424,0.0017972859,14.22217,0.0019778134,14.561862,14.423167,14.267205,0.32239613,5.1915674,0.057429254,95.19447,0,101.935616,-1,-0.956788,,164,-0.16771358,-0.032697637,1
