USNO-B1.0|RAJ2000|DEJ2000|e_RAJ2000|e_DEJ2000|Epoch|pmRA|pmDE|Ndet|B1mag|R1mag|B2mag|R2mag|Imag
0621-0045779|052.843437|-27.891775|999|549|1988.8|     0|     0|2|     |     |19.44|     |18.72
0621-0045780|052.843520|-27.873459|999|999|1985.8|     0|     0|2|     |     |20.37|     |18.73
0621-0045781|052.843645|-27.870948| 53|105|1991.6|    42|   164|3|     |     |20.31|19.04|18.57
0621-0045782|052.843653|-27.886900|110|296|1975.8|    80|   106|3|     |19.67|20.07|     |18.66
0621-0045783|052.843664|-27.869889| 93|461|1991.6|    36|   722|3|     |     |20.40|19.15|18.72
0621-0045784|052.843720|-27.871639|697|172|1991.1|    34|   338|3|     |     |19.47|18.88|18.46
0621-0045785|052.843725|-27.874037|221|311|1989.8|     8|   -74|3|     |     |20.07|18.88|18.33
0621-0045786|052.843773|-27.880156|  0|  0|2000.0|    36|    12|0|11.73| 9.23|10.78| 9.16| 8.34
0621-0045787|052.843789|-27.872784|250|158|1992.8|    20|   380|3|     |     |19.52|19.29|18.25
0621-0045788|052.843920|-27.890559|755|999|1991.6|     0|     0|3|     |     |19.54|19.74|18.55
0621-0045789|052.843934|-27.870220|269|999|1985.7|     0|     0|2|     |     |19.31|     |18.62
0621-0045790|052.844089|-27.869114| 88|119|1987.8|    72|   856|3|     |     |19.98|19.27|18.70
0621-0045791|052.847884|-27.801959|787|999|1987.4|     0|     0|2|     |     |18.77|19.53|
0621-0045792|052.849584|-27.879992|106| 61|1989.5|  -150|    48|3|     |     |20.05|18.35|18.76
0621-0045793|052.849689|-27.873478|106|583|1981.4|     0|     0|4|     |19.59|20.26|19.08|18.61
0621-0045794|052.850548|-27.880014|999|325|1990.8|     0|     0|3|     |     |18.92|18.55|18.73
0621-0045795|052.850717|-27.894942|156|162|1979.8|     0|     0|4|19.22|     |19.78|19.09|18.75
0621-0045796|052.850953|-27.895250|243|314|1974.9|     0|     0|2|     |18.57|     |     |18.45
0621-0045797|052.850995|-27.865181| 36|191|1982.3|    14|    32|4|     |19.61|20.25|19.31|18.67
0621-0045798|052.851159|-27.832978|999|999|1989.9|  -418|  -710|3|     |     |20.12|18.92|17.98
0621-0045799|052.851387|-27.880184|999|392|1987.8|     0|     0|3|     |     |20.06|19.14|18.78
0621-0045800|052.851492|-27.857084|999|342|1975.8|  -308|  -372|3|     |19.45|18.95|     |18.58
0621-0045801|052.851962|-27.817067|  8|406|1989.9|  -658|   -32|3|     |     |19.06|23.76|17.62
0621-0045802|052.852145|-27.880017|999| 54|1987.4|     0|     0|2|     |     |20.35|18.26|
0621-0045803|052.852681|-27.896331|999|999|1975.8|   548|  -206|3|     |20.00|20.03|     |18.75
0621-0045804|052.853906|-27.880020|  1| 65|1992.8|   674|    18|3|     |     |20.24|18.56|17.97
0621-0045805|052.854106|-27.813412|139|391|1977.9|     0|     0|3|     |19.35|18.06|     |18.71
0621-0045806|052.854109|-27.878612|944|153|1987.8|   360|   784|3|     |     |20.04|19.12|18.43
0621-0045807|052.854359|-27.868664|999|999|1975.2|   -96|   498|3|20.54|     |19.66|23.04|
0621-0045808|052.855342|-27.880025| 17|174|1988.9|     0|     0|2|     |     |19.80|     |18.41
0621-0045809|052.855414|-27.861378|999|999|1966.8|     0|     0|2|     |19.77|19.77|     |
0621-0045810|052.856475|-27.880028|999| 94|1988.9|     0|     0|2|     |     |19.46|     |18.42
0621-0045811|052.857642|-27.879917|999| 45|1988.9|     0|     0|2|     |     |19.03|     |18.66
0621-0045812|052.858328|-27.847267|999| 55|1985.7|     0|     0|2|     |     |19.62|     |18.12
0621-0045813|052.859353|-27.859142|467|864|1991.5|  -484|   512|3|     |     |19.12|19.76|18.72
0621-0045814|052.862348|-27.844250|609|322|1991.5|   390|   146|3|     |     |19.29|19.80|18.62
0621-0045815|052.862634|-27.868628|450|999|1988.8|     0|     0|2|     |     |17.13|     |17.74
0621-0045816|052.864103|-27.880323|999|999|1989.9|   884|   -44|3|     |     |18.41|18.51|18.71
0621-0045817|052.864206|-27.857889|262| 42|1975.1|    -6|     6|5|18.59|17.59|19.40|18.27|18.10
0621-0045818|052.865550|-27.880884|999|999|1989.9|     0|     0|3|     |     |18.95|18.21|18.46
0621-0045819|052.868631|-27.895042|183|134|1992.8|     0|     0|3|     |     |20.06|19.68|18.63
0621-0045820|052.868848|-27.800237| 75|495|1985.7|     0|     0|2|     |     |19.27|     |18.95
0621-0045821|052.869192|-27.889706|692|165|1991.6|     0|     0|3|     |     |20.40|19.85|17.94
0621-0045822|052.869417|-27.890209|480|999|1989.8|     0|     0|3|     |     |20.02|19.03|18.70
0621-0045823|052.869464|-27.872234|194|174|1989.3|     0|     0|2|     |     |19.72|23.38|
0621-0045824|052.869781|-27.872225|190|324|1984.9|     0|     0|2|     |     |18.56|18.35|
0621-0045825|052.872353|-27.876828|166|181|1979.8|     0|     0|4|     |18.68|20.40|19.03|18.37
0621-0045826|052.875648|-27.844114| 45|128|1976.1|     0|     0|5|14.59|13.41|15.52|13.55|13.03
0621-0045827|052.875756|-27.843356|256|999|1984.9|     0|     0|2|     |     |20.23|13.53|
0621-0045828|052.880184|-27.862123|154|395|1991.1|   -44|    28|3|     |     |19.98|18.76|18.26
0621-0045829|052.881739|-27.844012|181|600|1987.4|     0|     0|2|     |     |19.65|19.84|
0621-0045830|052.881956|-27.843956|309|215|1984.9|     0|     0|2|     |     |18.18|18.48|
0621-0045831|052.884384|-27.800695|415|129|1987.4|     0|     0|2|     |     |20.09|19.61|
0621-0045832|052.886112|-27.835403|243| 54|1987.3|     0|     0|2|     |     |19.53|19.82|
0621-0045833|052.886248|-27.833539|800| 35|1987.4|     0|     0|2|     |     |20.22|19.61|
0621-0045834|052.886317|-27.833853|190|170|1984.8|     0|     0|2|     |     |19.85|18.69|
0621-0045835|052.886650|-27.871850|185|  0|1984.8|     0|     0|2|     |     |17.74|18.24|
0621-0045836|052.888256|-27.811087|999|999|1975.8|  -642|  -142|3|23.84|     |18.90|     |18.41
0621-0045837|052.889270|-27.898412|999|999|1979.8|  -456|   526|4|20.39|     |20.07|18.93|18.66
0621-0045838|052.890187|-27.899617|207| 75|1988.8|     0|     0|2|     |     |18.86|     |18.69
0621-0045839|052.890934|-27.856609| 75| 74|1995.9|     0|     0|2|     |     |     |18.03|18.62
0621-0045840|052.891309|-27.879325|764|999|1973.9|     0|     0|2|     |20.08|     |23.61|
0621-0045841|052.891445|-27.801581|564|410|1989.8|     0|     0|3|     |     |19.86|19.31|18.49
0621-0045842|052.891553|-27.849731|910|999|1988.9|     0|     0|2|     |     |18.47|     |18.39
0621-0045843|052.892128|-27.871009|671|999|1966.8|     0|     0|2|     |19.81|19.07|     |
0621-0045844|052.892456|-27.876028|999|999|1982.2|   406|   204|3|     |19.95|     |19.81|18.76
0621-0045845|052.892470|-27.833075| 45|155|1989.9|    36|    20|3|     |     |20.05|19.23|18.07
0621-0045846|052.894395|-27.891131|171|999|1989.5|   328|  -690|3|     |     |16.05|23.01|18.16
0621-0045847|052.895717|-27.803787|102| 57|1976.1|     0|     0|5|16.13|14.93|17.26|15.12|14.76
0621-0045848|052.899617|-27.865262|256|679|1995.9|     0|     0|2|     |     |     |17.69|18.08
0621-0045849|052.900367|-27.870998|999|999|1984.9|     0|     0|2|     |     |19.83|23.51|
0621-0045850|052.900381|-27.869748|455|625|1974.9|     0|     0|2|20.75|     |     |     |18.65
0621-0045851|052.901756|-27.899053|415|161|1979.8|   -16|   -28|4|     |18.69|20.07|19.31|17.84
0621-0045852|052.903028|-27.897192|999|999|1975.9|     0|     0|4|20.43|19.95|     |19.27|18.47
0621-0045853|052.905145|-27.831220|119|999|1966.8|     0|     0|2|24.99|     |18.10|     |
0621-0045854|052.905659|-27.810792| 22|540|1987.4|     0|     0|2|     |     |20.33|19.78|
0621-0045855|052.905673|-27.808803|185|999|1989.8|   148|   666|3|     |     |18.04|23.20|18.68
0621-0045856|052.905817|-27.810659| 70|165|1984.9|     0|     0|2|     |     |19.98|17.61|
0621-0045857|052.906259|-27.836675|250|339|1982.2|   236|  -316|3|20.62|     |     |19.87|23.27
0621-0045858|052.906364|-27.836242| 53|321|1987.8|    40|    18|3|     |     |18.90|23.44|23.30
0621-0045859|052.906973|-27.892423|999|695|1973.9|     0|     0|2|19.90|     |     |24.99|
0621-0045860|052.907267|-27.825987| 66|104|1987.4|     0|     0|2|     |     |20.18|19.86|
0621-0045861|052.908787|-27.836281|782|605|1987.7|     0|     0|2|     |     |19.36|     |18.95
0621-0045862|052.908795|-27.882439| 24|265|1991.6|     8|   -22|3|     |     |19.33|19.85|18.12
0621-0045863|052.910017|-27.813070|310|999|1976.5|     0|     0|3|20.94|     |18.10|18.74|
0621-0045864|052.910375|-27.830875|999|999|1966.9|     0|     0|2|     |19.70|17.67|     |
0621-0045865|052.911117|-27.833478|185|105|1976.1|    -2|   -12|5|19.63|19.03|19.86|19.10|18.24
0621-0045866|052.912753|-27.883370|100|207|1976.1|     0|     0|5|20.73|18.67|20.19|17.90|17.40
0621-0045867|052.912773|-27.883600|777|194|1984.8|     0|     0|2|     |     |19.81|18.43|
0621-0045868|052.913100|-27.883748|571|999|1989.9|     0|     0|3|     |     |20.31|18.35|18.56
0621-0045869|052.917128|-27.813109|619|999|1995.9|     0|     0|2|     |     |     |19.29|18.35
0621-0045870|052.917650|-27.812812|185|116|1981.4|     0|     0|4|21.01|     |20.31|19.26|18.68
0621-0045871|052.921912|-27.887445|999|999|1977.8|  -172|  -470|3|23.31|     |19.61|     |17.49
0621-0045872|052.923942|-27.842939|999|759|1973.9|     0|     0|2|     |19.69|     |23.75|
0621-0045873|052.927073|-27.842545| 57|147|1982.6|   -12|     0|4|     |18.97|19.72|19.18|18.61
0621-0045874|052.927431|-27.842606|456|182|1975.0|     0|     0|5|19.83|18.55|20.02|19.10|23.32
0621-0045875|052.929975|-27.809825|999|999|1977.9|     0|     0|2|     |19.52|     |     |18.20
0621-0045876|052.930095|-27.800523|256|125|1991.1|    56|   174|3|     |     |20.05|19.21|18.17
0621-0045877|052.930437|-27.850537|226|283|1987.8|     0|     0|3|     |     |20.40|19.11|18.65
0621-0045878|052.930706|-27.850709|257|375|1989.8|     0|     0|3|     |     |19.94|19.12|18.69
0621-0045879|052.930787|-27.850228|999|175|1991.6|     0|     0|3|     |     |20.38|19.69|18.72
0621-0045880|052.932456|-27.869223|999|264|1984.9|     0|     0|2|     |     |20.21|18.10|
0621-0045881|052.933737|-27.831623|977|999|1980.8|  -106|   376|4|24.36|     |19.93|18.89|18.49
0621-0045882|052.933962|-27.842492|632|999|1977.9|     0|     0|2|23.22|     |     |     |16.45
0621-0045883|052.934039|-27.891456|764|999|1985.7|     0|     0|2|     |     |19.45|     |23.28
0621-0045884|052.934834|-27.888003|147|271|1975.1|     0|     0|5|20.48|19.37|19.93|19.18|18.76
0621-0045885|052.935234|-27.800498|479|173|1989.9|     0|     0|3|     |     |20.20|19.31|18.70
0621-0045886|052.935395|-27.847848|999|640|1987.4|     0|     0|2|     |     |19.07|19.85|
0621-0045887|052.935550|-27.834189|999|999|1975.2|   278|  -382|3|     |19.94|18.23|19.27|
0621-0045888|052.939400|-27.853467|999|105|1985.7|     0|     0|2|     |     |18.82|     |23.58
0621-0045889|052.940153|-27.812823|959|999|1998.4|     0|     0|2|     |     |     |19.76|18.69
0621-0045890|052.940189|-27.813262| 93| 44|1987.8|   -34|   -20|3|     |     |17.63|18.80|18.76
0621-0045891|052.944070|-27.898156|226|179|1992.8|     0|     0|3|     |     |18.59|19.74|18.68
0621-0045892|052.951712|-27.838975|999|999|1985.8|     0|     0|2|     |     |18.82|     |18.76
0621-0045893|052.955353|-27.809306|999|160|1987.8|  -720|  -100|3|     |     |19.55|17.61|18.78
0621-0045894|052.957664|-27.809878| 95|100|1989.9|   -94|   222|3|     |     |20.30|19.25|18.03
0621-0045895|052.957731|-27.810803|493|381|1992.8|  -104|   124|3|     |     |19.92|19.77|18.68
0621-0045896|052.957814|-27.810062|247| 93|1987.8|     0|     0|3|     |     |20.01|18.88|18.29
0621-0045897|052.960531|-27.840964|128|999|1976.4|     0|     0|2|     |19.86|     |19.63|
0621-0045898|052.965575|-27.810970|999|999|1966.8|     0|     0|2|23.60|     |19.16|     |
0621-0045899|052.969248|-27.838250|999|999|1975.2|  -600|   172|3|23.33|     |18.15|17.98|
0621-0045900|052.969659|-27.886728|304|999|1974.9|     0|     0|2|     |19.92|     |     |18.76
0621-0045901|052.970670|-27.838314|111| 60|1976.1|     0|     0|5|18.50|17.60|19.12|17.77|17.75
0621-0045902|052.973781|-27.884348|999|694|1975.9|  -424|  -170|3|23.88|     |19.75|     |18.75
0621-0045903|052.974195|-27.883364| 92|999|1974.9|     0|     0|2|     |20.02|     |     |18.76
0621-0045904|052.974448|-27.870703|999|999|1988.8|     0|     0|2|     |     |18.57|     |18.64
0621-0045905|052.974650|-27.870423|487|115|1989.9|     6|   -60|3|     |     |19.19|18.57|18.42
0621-0045906|052.979289|-27.864123|999|630|1977.9|  -128|   110|3|     |19.61|19.73|     |18.71
0621-0045907|052.979303|-27.866489|162|131|1975.1|   -16|   -18|5|15.21|13.54|16.05|13.91|13.06
0621-0045908|052.980789|-27.844450|999|999|1980.8|  -222|   300|4|     |20.23|20.06|19.01|23.45
0621-0045909|052.981484|-27.845303|521|245|1985.7|     0|     0|2|     |     |18.71|     |18.71
0621-0045910|052.981648|-27.845542|406|145|1988.9|     0|     0|2|     |     |19.64|     |18.56
0621-0045911|052.982492|-27.877534|649|999|1966.9|     0|     0|2|23.33|     |18.92|     |
0621-0045912|052.982853|-27.871709|710| 62|1975.8|    26|  -162|3|     |19.76|19.87|     |18.12
0621-0045913|052.984256|-27.893242|999|999|1989.8|     0|     0|3|     |     |18.96|17.93|18.66
0621-0045914|052.985687|-27.835939|999|999|1985.8|     0|     0|2|     |     |19.93|     |23.86
0621-0045915|052.985800|-27.885942| 79|189|1984.9|     0|     0|2|     |     |19.04|18.69|
0621-0045916|052.990006|-27.888953|999|999|1985.7|     0|     0|2|     |     |18.53|     |18.47
0621-0045917|052.992195|-27.821823|111| 50|1975.1|     0|     0|5|16.87|15.91|17.39|16.41|15.87
0621-0045918|052.996331|-27.821448|336|109|1990.8|     0|     0|2|     |     |20.23|     |18.59
0621-0045919|052.998617|-27.836100|130|312|1989.9|     0|     0|3|     |     |20.33|18.39|18.08
0621-0045920|052.999050|-27.821423| 57| 80|1975.1|     0|     0|5|13.88|12.74|14.12|12.72|12.43
0621-0045921|053.000070|-27.820687|999|999|1975.8|   296|   634|3|23.13|     |18.82|     |15.47
0621-0045922|053.001687|-27.863478|508|999|1966.8|     0|     0|2|20.98|     |17.54|     |
0621-0045923|053.002592|-27.821237|999|440|1987.4|     0|     0|2|     |     |19.07|19.86|
0621-0045924|053.007995|-27.888928| 59|  9|1991.1|    18|     6|3|     |     |19.81|19.30|18.56
0621-0045925|053.008242|-27.888845|132|169|1985.7|     0|     0|2|     |     |18.17|     |18.86
0621-0045926|053.008273|-27.840367|999|274|1977.8|   518|  -104|3|     |17.88|19.84|     |18.41
0621-0045927|053.009898|-27.804867|733| 75|1989.1|  -884|   -78|3|     |     |17.89|23.05|18.55
0621-0045928|053.011487|-27.858559|247|938|1975.2|     0|     0|3|     |19.81|20.40|19.05|
0621-0045929|053.011514|-27.857900|230|999|1977.8|     0|     0|3|18.32|     |20.07|     |18.72
0621-0045930|053.012642|-27.819028|145|135|1975.1|     0|     0|5|19.85|18.61|19.95|19.14|18.83
0621-0045931|053.012884|-27.804850|349|  0|1984.9|     0|     0|2|     |     |19.40|18.48|
0621-0045932|053.013242|-27.889242|999|999|1974.8|     0|     0|2|20.98|     |     |     |17.68
0621-0045933|053.013623|-27.849312|999|542|1980.8|  -194|    86|4|23.38|     |20.07|18.70|18.71
0621-0045934|053.014381|-27.863017|216|107|1982.7|     0|     0|4|21.00|     |20.40|19.75|18.72
0621-0045935|053.014687|-27.876023|999|304|1975.8|   426|   512|3|     |20.28|20.02|     |17.84
0621-0045936|053.014978|-27.849634|999|615|1981.1|     0|     0|4|20.51|     |19.16|19.86|18.58
0621-0045937|053.015137|-27.862550|277|278|1980.5|   262|   312|3|     |19.94|     |19.25|18.94
0621-0045938|053.015359|-27.827006|372|999|1977.8|   492|   342|3|     |19.43|18.09|     |17.42
0621-0045939|053.016828|-27.898584| 90|116|1975.0|     0|     0|5|15.33|14.30|15.91|14.46|13.83
0621-0045940|053.018817|-27.883487|181|999|1985.7|     0|     0|2|     |     |19.26|     |23.78
0621-0045941|053.018848|-27.857573|999|999|1966.8|     0|     0|2|     |20.19|19.11|     |
0621-0045942|053.019131|-27.835292|254| 80|1989.8|     0|     0|3|     |     |19.14|19.18|18.55
0621-0045943|053.020170|-27.841359|999|999|1992.8|     0|     0|2|     |     |     |18.40|18.95
0621-0045944|053.023845|-27.837200| 26|114|1991.6|   -12|   -14|3|     |     |20.21|19.35|18.06
0621-0045945|053.024742|-27.812920|999|999|1977.8|   304|  -196|3|24.99|     |19.19|     |18.11
0621-0045946|053.024923|-27.837637| 38|999|1987.8|   392|  -186|3|     |     |19.19|19.29|16.88
0621-0045947|053.025050|-27.837448|999|999|1992.8|     0|     0|2|     |     |     |19.24|17.71
0621-0045948|053.025175|-27.812595| 54|528|1975.9|    24|   -14|3|     |18.98|18.67|     |18.11
0621-0045949|053.025664|-27.876856|477|215|1985.7|     0|     0|2|     |     |18.86|     |24.51
0621-0045950|053.026303|-27.837662|999| 40|1992.8|     0|     0|2|     |     |     |19.25|23.25
0621-0045951|053.026400|-27.837348|689|350|1992.8|     0|     0|2|     |     |     |19.31|18.91
0621-0045952|053.027637|-27.866656|999|999|1987.3|     0|     0|2|     |     |18.96|19.81|
0621-0045953|053.027889|-27.822245|999|984|1966.8|     0|     0|2|20.89|     |24.12|     |
0621-0045954|053.028450|-27.840528|535|999|1975.9|   -54|   314|3|     |19.30|19.80|     |18.19
0621-0045955|053.028592|-27.868287|999|999|1987.8|     0|     0|3|     |     |19.24|17.54|23.12
0621-0045956|053.028645|-27.844253|999|999|1976.8|     0|     0|3|     |19.67|18.34|19.63|
0621-0045957|053.028684|-27.880109| 79|445|1976.4|     0|     0|2|23.26|     |     |19.53|
0621-0045958|053.031473|-27.811270|117| 50|1975.1|     0|     0|5|19.27|19.29|19.66|19.03|18.65
0621-0045959|053.032900|-27.891353|999|904|1984.8|     0|     0|2|     |     |19.13|23.34|
0621-0045960|053.033492|-27.840134|999|121|1975.8|  -374|   482|3|     |19.95|19.00|     |23.65
0621-0045961|053.034125|-27.837139| 65|256|1974.3|    -8|    -2|4|23.92|19.15|     |19.29|17.86
0621-0045962|053.034314|-27.837409|415|999|1985.8|     0|     0|2|     |     |20.33|     |18.70
0621-0045963|053.035614|-27.808925|999|999|1985.7|     0|     0|2|     |     |18.38|     |18.15
0621-0045964|053.035970|-27.801845|375|999|1984.8|     0|     0|2|     |     |19.72|23.98|
0621-0045965|053.038720|-27.801956|999|394|1979.9|     0|     0|4|     |19.81|19.84|23.20|18.76
0621-0045966|053.038945|-27.882062|826|999|1987.3|     0|     0|2|     |     |19.52|24.20|
0621-0045967|053.039003|-27.835670|999|999|1985.7|     0|     0|2|     |     |18.41|     |18.20
0621-0045968|053.041853|-27.818739|167| 43|1976.3|     0|     0|5|20.28|19.34|19.88|19.27|18.70
0621-0045969|053.044553|-27.890017|999|999|1987.8|  -642|   -72|3|     |     |17.19|18.74|18.95
0621-0045970|053.045112|-27.891692|234|215|1975.0|   -12|   -22|5|19.62|17.78|19.60|18.28|18.74
0621-0045971|053.045773|-27.865603|999| 50|1966.8|     0|     0|2|20.40|     |19.77|     |
0621-0045972|053.047028|-27.842842|773|999|1988.8|     0|     0|2|     |     |19.91|     |18.04
0621-0045973|053.047384|-27.895987|999|555|1955.9|     0|     0|2|23.91|19.63|     |     |
0621-0045974|053.047456|-27.843009|322|999|1966.8|     0|     0|2|     |19.74|19.34|     |
0621-0045975|053.048023|-27.804306|291|130|1998.4|     0|     0|2|     |     |     |19.87|18.10
0621-0045976|053.049373|-27.898231|923|999|1975.8|     0|     0|3|23.93|     |19.29|     |18.62
0621-0045977|053.050020|-27.815117|999|999|1979.1|    48|  -232|3|     |19.50|19.86|     |18.42
0621-0045978|053.050337|-27.822034|668|999|1977.1|  -176|  -230|3|     |19.90|19.56|     |18.79
0621-0045979|053.051056|-27.883459|870|254|1966.8|     0|     0|2|     |19.55|19.91|     |
0621-0045980|053.052698|-27.838848|999|999|1977.8|  -172|  -594|3|     |18.74|19.71|     |18.05
0621-0045981|053.053967|-27.830184|928|999|1988.8|     0|     0|2|     |     |19.21|     |18.56
0621-0045982|053.057173|-27.891912| 48| 84|1986.8|     0|     0|2|     |     |20.27|18.66|
0621-0045983|053.057537|-27.830731|442|219|1986.8|     0|     0|2|     |     |18.92|23.16|
